Nr,Name,Address,Email,Telefon,Web
123,Urack Reinigungstechnik,Sachsenhausener Str. 18 16515  Oranienburg,kontakt@urack-reinigungstechnik.de,(03301) 2 02 93 70,https://www.gelbeseiten.de/gsbiz/a7ae39ca-421e-42b4-8ced-cfbe451b1b31
124,Bauchemie J.G. Bretschneider GmbH,Alter Berner Weg 82 22393  Hamburg-Sasel,info@bretschneider-container.de,(040) 6 01 37 25,https://www.gelbeseiten.de/gsbiz/416d124e-ca40-4348-a638-3e72604e4664
125,Knief Hinrich & Co. GmbH Sandstrahlbetrieb,Lauenbruch Ost 8 21079  Hamburg-Heimfeld,kniefgmbh@msn.com,(040) 77 35 87,https://www.gelbeseiten.de/gsbiz/55e62265-a12f-4be0-89a0-263502beca10
126,Sandstrahltechnik Alte Ziegelei Albert Schuur Sandstrahltechnik,Westerdorf 19a 24975  Ausacker,sandstrahlen.schuur@t-online.de,(04634) 98 91,https://www.gelbeseiten.de/gsbiz/b393b61a-a104-4ea5-b82c-7abf73bc4a41
127,SBT Sandstrahl- u. Beschichtungstechnik GmbH,Breitenhees 2 23568  Lübeck-Schlutup,kontakt@sbt-luebeck.de,(0451) 69 16 00,https://www.gelbeseiten.de/gsbiz/6ac8a3d0-c198-458d-85ce-aebc31633876
128,Ernst Sandstrahltechnik GmbH Sandstrahltechnik,Frydagstr. 4 44536  Lünen,,(02306) 20 44 86,https://www.gelbeseiten.de/gsbiz/4a0bf6f3-1489-4b41-9ef5-beb8c9d0cf3c
129,Juncker-Krapoth GbR,Sittardsberger Allee 170 47249  Duisburg-Buchholz,info@naturstein-werkstaette-krapoth.de,(0203) 70 85 73,https://www.gelbeseiten.de/gsbiz/7d3e324c-8378-4a43-9dac-4335cb7bba03
130,Schubel Karl-Heinz Mobile Sandstrahlarbeiten,Neuendorfer Weg 2 16766  Kremmen-Sommerfeld,,(033055) 2 13 30,https://www.gelbeseiten.de/gsbiz/18a3d4df-6902-461a-a241-12359482df9d
131,Urack Gerd Sandstrahltechnik,Sachsenhausener Str. 18 16515  Oranienburg,,(03301) 2 02 93 70,https://www.gelbeseiten.de/gsbiz/a04dc9e7-d82d-4fe3-8fa9-ec1bc8c87cc0
132,Frank Behmer Hersteller,Büsumer Str. 80-86 24768  Rendsburg,info@behmer-oberflaechentechnik.de,(04331) 46 96 76,https://www.gelbeseiten.de/gsbiz/5c342b97-82bb-4b62-8f81-3548b2d59371
133,Gebäudereinigung Schmidt Matthias Gebäudedienstleister,Gartenstr. 6 17087  Altentreptow,geb.reinigung-schmidt-em@t-online.de,(03961) 21 27 46,https://www.gelbeseiten.de/gsbiz/c663c720-200a-47a3-b035-aa78934f5e63
134,Abeltshauser GmbH,Inkofen 48 84056  Rottenburg-Inkofen,mail@abeltshauser-pulverbeschichten.de,(08785) 96 99 60,https://www.gelbeseiten.de/gsbiz/f36f4a86-9133-477f-9829-0759458c1c34
135,Bavaria-Ice Trockeneistechnik Eiber GbR,Hagendorf 52 92726  Waidhaus-Hagendorf,,(09652) 8 11 40,https://www.gelbeseiten.de/gsbiz/6e3b0f9b-116e-4d86-ad66-4c29f77c300f
136,Böhm Otto,Steinerne Furt 58 86167  Augsburg-Lechhausen,otto.boehm@t-online.de,(0821) 70 10 75,https://www.gelbeseiten.de/gsbiz/95d49720-42f7-4e1a-bd2c-c81d006015c4
137,BSA - Oberflächenservice Büchner GmbH,Alte Fabrik 3 06193  Petersberg-Brachstedt,,(034604) 2 07 14,https://www.gelbeseiten.de/gsbiz/1ca9da39-c065-4ec1-a3b5-97c1dcf6858d
138,Büchner Hartmut Ing.-grad.,Ammendorfer Weg 1 06128  Halle-Gesundbrunnen,,(0345) 1 20 81 21,https://www.gelbeseiten.de/gsbiz/97268211-eb57-482a-9b6a-7a46be8f6016
139,Eichenseer Reinhold mobile Sandstrahltechnik,Saxbergstr. 15 93161  Sinzing-Schneckenbach,,(09404) 64 06 33,https://www.gelbeseiten.de/gsbiz/eb3dcf1c-0d04-4297-8b22-21ea11a64481
140,Eins Elf Manufaktur,Am Tönniesberg 1 1/2 30453  Hannover-Bornum,ak@111manufaktur.de,0151 41 21 11 21,https://www.gelbeseiten.de/gsbiz/74303900-6c2e-402c-a072-923876f464bf
141,FROHNAUER GmbH,Max-Lanz-Str. 14 84347  Pfarrkirchen,pfarrkirchen@frohnauer.de,(08561) 96 00-0,https://www.gelbeseiten.de/gsbiz/ccd4995a-652b-495d-bcfc-76abcb1fa58a
142,Gertz Sandstrahl- u. Korrosionsschutz GmbH & Co.KG,Gewerbeparkstr. 10 03099  Kolkwitz,sandstrahlen.Gertz@t-online.de,(0355) 52 51 94,https://www.gelbeseiten.de/gsbiz/5b689243-f261-4ce7-a4c4-5c3803714907
143,GöllWo Pulverbeschichtungs GmbH,Lindenstr. 4 04626  Göllnitz,info@goellwo-pulverbeschichtung.de,(034495) 8 12 57,https://www.gelbeseiten.de/gsbiz/d462840e-1bb4-46ed-9f58-3eca7793c908
144,Hartwig J.,Reutherstr. 3 53773  Hennef (Sieg),,(02242) 60 48,https://www.gelbeseiten.de/gsbiz/af681e2a-d80a-4220-8e47-d627159ec39c
145,Hernicht GmbH,Gewerbepark 16 87477  Sulzberg,info@hernicht-gmbh.de,(08376) 9 21 81-0,https://www.gelbeseiten.de/gsbiz/6986e1a7-84d8-4391-b934-6dfb81709e1f
146,J. R. Maier Sandstrahl GmbH & Co. KG,Weilnbach 1 94424  Arnstorf-Weilnbach,,,https://www.gelbeseiten.de/gsbiz/0136e699-7be3-4557-a93d-a1a608baebe0
147,Janssen GmbH Adalbert,Dritter Hafeneinschnitt 2 26723  Emden Stadt-Port Arthur/Transvaal,,(04921) 97 60-0,https://www.gelbeseiten.de/gsbiz/a34e00b4-b5a2-4e1e-83fe-25c74faeab1e
148,Karl H. Sandstrahlarbeiten,Sandäcker 1 97076  Würzburg-Lengfeld,,(0931) 27 13 40,https://www.gelbeseiten.de/gsbiz/2845dac7-4e6d-4942-8b74-411cc4d54ee0
149,Mertens Oberflächentechnik GmbH,,info@mertens-oberflaechentechnik.de,(02273) 9 85 60,https://www.gelbeseiten.de/gsbiz/9b410932-1140-4309-8716-ce1ec2907712
150,Mobile Sandstrahlerei Medingen Sandstrahlarbeiten,Alte Ottendorfer Str. 1 01458  Ottendorf-Okrilla-Medingen,,(035205) 66 00 33,https://www.gelbeseiten.de/gsbiz/1d5b6ff2-e977-4d18-8155-aa48d112183b
151,Oberflächenschutz GmbH,Die langen Stücken 14 39615  Seehausen,mail@oberflaechenschutz-gmbh.de,(039386) 5 47 75,https://www.gelbeseiten.de/gsbiz/e8c144f9-9cf9-4915-9b76-d043dd3db116
152,OKR Oberflächentechnik Korrosionsschutz Riesa GmbH,Gutenbergstr. 13 01587  Riesa-Neugröba,okr.riesa@t-online.de,(03525) 51 23 92,https://www.gelbeseiten.de/gsbiz/94aa968b-82d6-4c4d-b317-e674a01ec941
153,Preusser-Oberflächentechnik GmbH,Doppheide 93 49084  Osnabrück-Fledder,,(0541) 5 05 02-0,https://www.gelbeseiten.de/gsbiz/e547312c-664b-41e1-a00c-cc8ec79540c5
154,RBL Hochdrucktechnik Service GbR,Wilhelm-Conrad-Röntgen-Str. 6 16225  Eberswalde,info@rbl-eberswalde.de,(03334) 20 84-0,https://www.gelbeseiten.de/gsbiz/94831cf5-7d86-4b73-b89a-85315aabe22f
155,Richter,Kautexstr. 50 53229  Bonn-Holzlar,,(0228) 46 94 66,https://www.gelbeseiten.de/gsbiz/a317e0c5-33c0-4823-9bc9-506bd0e03053
156,Riedl GmbH & Co. KG Oberflächenveredelung  Metallverarbeitung,Steppacher Str. 2A 86391  Stadtbergen,riedl@ewriedl.de,(0821) 48 30 92,https://www.gelbeseiten.de/gsbiz/c8cca1d5-833f-4480-8dcb-44d727f36aab
157,Ruhstorfer Alfred,Stettiner Str. 6 95126  Schwarzenbach,,(09284) 78 76,https://www.gelbeseiten.de/gsbiz/771c7f99-4341-47c8-8525-e8777f192252
158,Sandstrahl Schuch GmbH,Holteistr. 10 02826  Görlitz-Südstadt,info@sandstrahl-schuch.de,(03581) 8 38 38,https://www.gelbeseiten.de/gsbiz/8c3db9c2-f404-4e21-b2b3-3c9726e7610a
159,Sandstrahl Schuch GmbH,Siliziumstr. 2 02788  Hirschfelde,,(035843) 2 74-0,https://www.gelbeseiten.de/gsbiz/d1ac86f1-d6ef-48d9-8eb2-cab191700fed
160,Sandstrahlservice Mösezahl GmbH,Unteranger 6 07646  Laasdorf,service@sandstrahlservice.de,(036428) 5 18 33,https://www.gelbeseiten.de/gsbiz/e295d5bf-4953-40eb-a3b9-e4dbbe9b21e1
161,Schmitz GmbH,Rhenaniastr. 18 52222  Stolberg-Atsch,info@sandstrahlen-schmitz.de,(02402) 8 21 56,https://www.gelbeseiten.de/gsbiz/cc04286a-6048-46f3-b9e8-4866119f8c43
162,Schönherr F.,Am Wasserturm 6 42929  Wermelskirchen,info@beschichtungscenter-schoenherr.de,(02196) 50 01,https://www.gelbeseiten.de/gsbiz/1247e148-8291-4d94-95f4-02e0c4afed33
163,Schönhuber Heiko,Ellerweg 53A 98660  Ehrenberg,info@metallbau-schoenhuber.de,(036873) 2 18 50,https://www.gelbeseiten.de/gsbiz/2ef74895-8a49-40dd-9ee3-ed17bbdf1f16
164,Schumacher Waldemar GmbH,Haimendorfer Str. 43 90571  Schwaig,info@schumacher-sandstahlbetrieb.de,(0911) 50 57 51,https://www.gelbeseiten.de/gsbiz/58294761-a8d7-4b72-8a86-d78c226db34f
165,Windeln Heinz GmbH,Entenpfuhl 44 52525  Waldfeucht-Haaren,info@maler-windeln.de,(02452) 70 31,https://www.gelbeseiten.de/gsbiz/5d511489-1651-42e2-8a8e-5bc2634b96d0
166,Sinning Oberflächentechnik Sandstrahlarbeiten,Adlerstr. 29 45307  Essen-Leithe,,(0201) 51 16 66,https://www.gelbeseiten.de/gsbiz/d37d653a-ccff-40e1-a6e5-7d507826f8a7
167,WKB-Sandstrahlen,Schwanenwall 17a 44135  Dortmund-Mitte,,0157 39 61 60 05,https://www.gelbeseiten.de/gsbiz/9c44dbd6-4c86-4458-8a97-0204e99219ad
168,Haumann GmbH Hochdruckstrahl-und Bestiftungstechnik,Giesweg 15A 44149  Dortmund-Dorstfeld,,(0231) 94 83 33-0,https://www.gelbeseiten.de/gsbiz/1cce1bf6-5b8a-4ff9-bac1-afe0e7f49fb6
169,Reemts Stefan,Runjeweg 4A 26529  Rechtsupweg,,(04934) 53 81,https://www.gelbeseiten.de/gsbiz/0cd4cc96-a3fb-4549-8cd6-07d3d0d5a20f
170,Kranz Oberflächentechnik,Seidelsdorf 2 91550  Dinkelsbühl-Seidelsdorf,,(09851) 55 07 80,https://www.gelbeseiten.de/gsbiz/38954646-e53d-4bfb-8385-72283674983c
171,Prowa Warnicke GmbH,Wikingerstr. 9 76189  Karlsruhe-Daxlanden,,(0721) 55 33 77,https://www.gelbeseiten.de/gsbiz/b39a8cf0-73bf-4fc8-b8e5-79077c85391a
172,Sandstrahltechnik-Aydin,Edisonstr. 16 68309  Mannheim-Käfertal,sandstrahltechnik-aydin@t-online.de,(0621) 72 45 51 18,https://www.gelbeseiten.de/gsbiz/73211b58-ab11-4051-8ab8-9f803cff8a92
173,"Olbrich H.-J. Sandstrahltechnik, Lackiererei",Dr.-Muschak-Str. 12 87600  Kaufbeuren-Neugablonz,,(08341) 6 88 00,https://www.gelbeseiten.de/gsbiz/872f56da-a9da-49f3-aa26-2759da59536f
174,Schemmann Horst,Robert-Blum-Str. 18 48147  Münster-Wienburg,,(0251) 27 92 09,https://www.gelbeseiten.de/gsbiz/e8481c0b-240c-471f-9e96-bd45149fd118
175,Jank Sandstrahlen Ultraschallreinigung,Sonnenbruchweg 4A 85051  Ingolstadt-Unsernherrn,mariojank@gmx.de,(0179) 9 11 33 07,https://www.gelbeseiten.de/gsbiz/cdf9979b-b562-425f-9451-6728691cf1e5
176,Rothe Karl Sandstrahlen,Am Schomm 18 41199  Mönchengladbach-Odenkirchen,,(02166) 1 81 31,https://www.gelbeseiten.de/gsbiz/8ff38d59-13cf-47d0-882d-e3f8becb1de3
177,Trockeneisstrahlen-Mandel,Blochbachstr. 36 63486  Bruchköbel,info@trockeneisstrahlen-mandel.de,(06181) 9 06 27 50,https://www.gelbeseiten.de/gsbiz/74662a7a-a7e0-4a82-885e-ed46e132c7e4
178,Huntemann Heiko,Bredenhop 16 32609  Hüllhorst-Schnathorst,kontakt@sandstrahlen-huntemann.de,(05744) 49 99,https://www.gelbeseiten.de/gsbiz/8cd90e0a-4c35-4487-890c-294c3f419120
179,Feth Rüdiger,Freier-Grund-Str. 95a 57299  Burbach,,(02736) 29 81 88,https://www.gelbeseiten.de/gsbiz/c3440cdb-d913-4b7f-a40f-59dde2f60bc6
180,Teut Max Autoverwertung u. Sandstrahlen,An der Bundesstr. 13 23911  Ziethen,urs.sass@t-online.de,(04541) 8 25 16,https://www.gelbeseiten.de/gsbiz/9bf592bb-0917-4452-be8b-57e4bae5051e
181,Brocksema Rolf,85107  Baar-Ebenhausen,,(08453) 3 06 63,https://www.gelbeseiten.de/gsbiz/a144f64f-4109-4a44-a0a9-176c21d0d7d3
182,A/B Sandstrahlservice Mobil,Schmälkamp 13 26127  Oldenburg-Alexandersfeld,,0176 25 26 71 27,https://www.gelbeseiten.de/gsbiz/0f79ff0d-16b9-447a-91e3-c6134fa4348a
183,Glas Hennecke OHG,Peterstr. 21 46236  Bottrop-Stadtmitte,info@glas-hennecke.de,(02041) 2 87 91,https://www.gelbeseiten.de/gsbiz/1413b662-05a0-48c9-800c-d72047227a34
184,SIMA Sandstrahlerei,Geibeltstr. 1a 01796  Pirna,sima@sima-muehlentechnik.de,(03501) 7 90 10,https://www.gelbeseiten.de/gsbiz/ff673abe-ab4b-4c32-9990-b09eae4b6dff
185,Silan - Graffex Sandstrahlarbeiten,Emmericher Str. 14a 46147  Oberhausen-Schmachtendorf,,(0208) 6 25 62 70,https://www.gelbeseiten.de/gsbiz/b9abb0ae-4b4a-4f5b-bc5c-7a76fdd62569
186,Glas Holtberg,Kirchstr. 7 40227  Düsseldorf-Oberbilk,glas@holtberg.de,(0211) 78 46 90,https://www.gelbeseiten.de/gsbiz/4eb48236-6993-41b5-8d74-681b6a461eec
187,Glaserei Weber,Matthias-Kraus-Gasse 10 93309  Kelheim,info@glas-weber.de,(09441) 70 37 37,https://www.gelbeseiten.de/gsbiz/397a52b0-4c73-4c2c-82e0-220100723a87
188,Brendgen Maler & Wärmedämmarbeiten,Grüner Heideberg 2 47533  Kleve,info-brendgen@t-online.de,(02821) 2 37 36,https://www.gelbeseiten.de/gsbiz/ae3a1b13-2c34-47f7-8776-6f4f2862f3b4
189,Sandstrahl- u. Beschichtungstechnik Bonefaß GmbH,Schwarzmühlenstr. 102 45884  Gelsenkirchen-Rotthausen,,(0209) 1 20 94 83,https://www.gelbeseiten.de/gsbiz/ed2bbc51-791a-407f-9a04-461ee8e7bf2d
190,Ruffertshöfer,Mühllach 3 90552  Röthenbach,info@glaserei-ruffertshoefer.de,(0911) 57 92 54,https://www.gelbeseiten.de/gsbiz/7899f4f4-286a-45a1-91d1-c2b14426b73a
191,GfS Gesellschaft für Strahl- u. Oberflächentechnik mbH Sandstrahlarbeiten,Dilldorfer Str. 5 45257  Essen-Kupferdreh,,(0201) 48 07 97,https://www.gelbeseiten.de/gsbiz/8eb0f5e4-0d7c-4f16-9109-7aac5e11beae
192,Kriener Strahltechnik Sandstrahlarbeiten,Bruktererweg 2 46286  Dorsten-Wulfen,,(02369) 2 43 21,https://www.gelbeseiten.de/gsbiz/e8bb1025-47be-4a1a-a88f-e9de584c9f5c
193,LEP Loll Entlackungs-u.Pulverbeschichtungs GmbH Sandstrahlarbeiten,Heerstr. 18 14669  Ketzin/Havel-Tremmen,,(033233) 8 01 29,https://www.gelbeseiten.de/gsbiz/6e2eb5e4-d97d-4893-9c41-3c9c5aca30f4
194,Märkische Werkstätten,Wefelshohler Str. 48 58511  Lüdenscheid,,(02351) 6 71 40-0,https://www.gelbeseiten.de/gsbiz/36e003f9-0ad4-40b7-9827-5982cef3cdf3
195,MICROLAT Vertriebs GmbH Sandstrahlarbeiten,Heimannstr. 10I 46240  Bottrop-Boy,,(02041) 4 19 00,https://www.gelbeseiten.de/gsbiz/4179fd43-298f-4bd4-b651-0e5d2d24943e
196,OSK-Kiefer GmbH  Oberflächen & Strahltechnik,Max-Planck-Ring 7B 46049  Oberhausen-Marienkirche,,(0208) 8 10 65-0,https://www.gelbeseiten.de/gsbiz/90537142-0601-4807-91f9-62a06c418eeb
197,Smoll GmbH,Am Blumenkampshof 65 47059  Duisburg-Kaßlerfeld,,(0203) 31 66 01,https://www.gelbeseiten.de/gsbiz/bbb16cd1-15e7-4d1f-8b06-4e8e3d935c15
198,Eugen Schnabel GmbH & Co KG,Hafenstr. 115 59067  Hamm-Westen,,(02381) 4 49 81,https://www.gelbeseiten.de/gsbiz/c8e1b5d6-0fee-422d-be03-1eec138d7d2c
199,Heyer Peter Sandstrahlenservice,Thomas-Müntzer-Str. 31 15806  Zossen,,(03377) 30 18 73,https://www.gelbeseiten.de/gsbiz/6fd74b36-207a-4dd3-b476-ef101ab691dc
200,Krause Ernst Sandstrahlarbeiten,Hohewardstr. 352 45699  Herten-Süd,,(02366) 8 67 92,https://www.gelbeseiten.de/gsbiz/14d7d85a-2f31-4feb-8d20-08e74c331687
201,Kriener Strahltechnik Inh. Uwe Kriener,Pörtnerskamp 2E 46286  Dorsten-Wulfen,,(02369) 20 87 65,https://www.gelbeseiten.de/gsbiz/91f3bb55-723e-43c5-9a1c-626f75eb7722
202,Sandstrahltechnik Inh. Wolfgang Wiecher,Neue Triftstr. 21 14727  Premnitz-Mögelin,,0171 2 16 72 96,https://www.gelbeseiten.de/gsbiz/e6c6ced1-1e51-4e6c-ac88-62f13f73aec0
203,Schmitz Walter Stahl- u. Anlagenbau GmbH,An der Knippenburg 95 46238  Bottrop-Batenbrock,,(02041) 68 50 47,https://www.gelbeseiten.de/gsbiz/df57f4d9-e61c-41fa-b192-246c266fa022
204,"Urack Oberflächentechnik Peter Müller, Verkauf Sandstrahltechnik",,,01525 3 96 22 83,https://www.gelbeseiten.de/gsbiz/e4543706-1750-4cf2-a706-04c1f08b982d
205,Brehm Glasbau,Carl-Schwemmer-Str. 20 90427  Nürnberg-Schniegling,info@glasbau-brehm.de,(0911) 31 22 44,https://www.gelbeseiten.de/gsbiz/53720f36-cef2-4f20-b958-5dbdb5bb7ab7
206,BMS-Industrieservice GmbH,Zinkhüttenweg 21a 44143  Dortmund-Mitte,,(0231) 5 86 89 71 00,https://www.gelbeseiten.de/gsbiz/acbc06ca-4b97-45d1-99be-22958b3f8866
207,Wafic Bey Sandstrahltechnik Dortmund,Rüschebrinkstr. 404 44328  Dortmund-Scharnhorst,,(0231) 28 67 83 38,https://www.gelbeseiten.de/gsbiz/9bfe4734-124f-411d-9f81-331c1081b86f
208,Ditl R. & Co.,Kreillerstr. 64 81673  München-Berg am Laim,,(089) 43 33 13,https://www.gelbeseiten.de/gsbiz/3a75eadb-6b86-457e-ac8e-8f88a882fa46
209,Glas Bogumil GmbH,Münsterstr. 105 44534  Lünen-Nordlünen,glas.bogumil@t-online.de,(02306) 75 98 60,https://www.gelbeseiten.de/gsbiz/799d6cd7-104b-4208-a896-b51d350bc7c1
210,HBS Müller Torsten,Dorfstr. 19 17111  Hohenmocker,,(0170) 4 01 66 87,https://www.gelbeseiten.de/gsbiz/224ede1c-af5d-4500-ae3a-90f5f507c50a
211,LEMA GMBH SANDSTRAHLTK.,Lehmstr. 41 45731  Waltrop,,(02309) 9 37 03 03,https://www.gelbeseiten.de/gsbiz/5bd358ab-2c93-4b4f-9523-fc1b814d7b19
212,Meuthen Wasserhochdrucktechnik,,,(02389) 53 71 52,https://www.gelbeseiten.de/gsbiz/f2560512-9237-4157-8c0f-ae8940fb5691
213,Meuthen Wasserhochdrucktechnik,,,0172 5 23 55 58,https://www.gelbeseiten.de/gsbiz/b0a25461-123f-49c1-889a-424153d03b0e
214,Glas Service Tanneberg,Glockenstr. 4 28309  Bremen-Hemelingen,info@glasservice-tanneberg.de,(0421) 42 80 92 90,https://www.gelbeseiten.de/gsbiz/a3c5477e-d1b4-4371-824d-158c37d6ca13
215,"Gebäudereinigung, Liesener GmbH",Schreberweg 14 40625  Düsseldorf-Gerresheim,info@gebaeudereinigung-liesener.de,(0211) 23 12 48,https://www.gelbeseiten.de/gsbiz/693ab3d8-6143-4749-99e0-965bc88173b3
216,Märtens Industrie - Service GmbH & Co. KG,Bremerhavener Str. 208 28217  Bremen-Handelshäfen,,(0421) 38 10 47,https://www.gelbeseiten.de/gsbiz/250a8219-84b3-4a5c-aeef-222feba5afab
217,Glas Kluwe GmbH,Seilerstr. 10 44147  Dortmund-Lindenhorst,KluweGlas@T-Online.de,(0231) 85 00 66,https://www.gelbeseiten.de/gsbiz/32325206-666a-4770-a997-0abd97a932b0
218,Glas Butzen,Ritzbruch 19 41334  Nettetal-Breyell,info@glasbutzen.de,(02153) 95 72 09,https://www.gelbeseiten.de/gsbiz/dd3ccff8-e920-4d2f-9d98-85d1f87fef7c
219,HFT Hamburger Feinstrahl-Technik GmbH Sandstrahlarbeiten,Marlowring 22 22525  Hamburg-Bahrenfeld,,(040) 43 45 71,https://www.gelbeseiten.de/gsbiz/caa985f7-4cb9-4a5d-8523-86c6ad690c0f
220,Ruddeck Michaele,Helleforthstr. 39 33758  Schloß Holte-Stukenbrock,,(05207) 92 98 71,https://www.gelbeseiten.de/gsbiz/8b4479df-cc9b-49db-aebd-a7a2be5e938e
221,Bandomo Sandstrahlerei,Wagnersiedlung 14a 93092  Barbing-Friesheim,,(09403) 95 56 15,https://www.gelbeseiten.de/gsbiz/55819aac-786e-4c02-972d-019ec9eee258
222,Kienscherf Frank,Essener Str. 60 42327  Wuppertal-Vohwinkel,,(0202) 7 86 63 06,https://www.gelbeseiten.de/gsbiz/0c8b9717-2e45-4c5f-9b8e-d9333576b29b
223,Sandstrahler u. Co. Jens Bauer,Am Bahnhof 6 06231  Ragwitz-Lennewitz,,(03462) 20 90 70,https://www.gelbeseiten.de/gsbiz/0cf8c8d2-1df8-4b1e-8ff4-46698e235c2f
224,Lemke Mathias,Thomasweg 7 01612  Nünchritz,,(035265) 5 65 93,https://www.gelbeseiten.de/gsbiz/56e040c4-22b2-45d2-b7bb-7729bdfc48f6
225,Sailer Peter Kreatives Sandstrahlen,Gustav-Hofmann-Str. 5 76229  Karlsruhe-Grötzingen,,(0721) 9 46 23 09,https://www.gelbeseiten.de/gsbiz/942905a9-8ef9-4180-a9ca-d5e3acc38379
226,Brücklmeier Roland,Leonberger Str. 24 93142  Maxhütte-Haidhof,,(09471) 6 01 68 08,https://www.gelbeseiten.de/gsbiz/f674031f-9a49-4f96-97bf-356d52c3ec07
227,Hubert,Bahnhofstr. 21 53945  Blankenheim,,(02449) 9 17 48 44,https://www.gelbeseiten.de/gsbiz/9c217c77-53f1-4996-bd64-51c5e3300851
228,Kruezi,In den Lissen 26 76547  Sinzheim-Ortsgebiet,,(07221) 9 71 15 77,https://www.gelbeseiten.de/gsbiz/499edd88-d436-4a2f-8b05-718d05613fbd
229,Ausstellung Heinz Diekmann GmbH,Warendorfer Str. 10 59075  Hamm-Bockum-Hövel,info@diekmann-schreinerei.de,(02381) 8 71 27-0,https://www.gelbeseiten.de/gsbiz/e79f4cce-81eb-4580-b4a0-4dbac9e2ea7b
230,Heinz Diekmann GmbH,Warendorfer Str. 10 59075  Hamm-Bockum-Hövel,info@diekmann-schreinerei.de,(02381) 8 71 27-0,https://www.gelbeseiten.de/gsbiz/e79f4cce-81eb-4580-b4a0-4dbac9e2ea7b
231,Faass GmbH Sandstrahl + Verzinkerei Korrosionsschutz,Simonsgasse 23 96489  Niederfüllbach,,(09565) 8 77,https://www.gelbeseiten.de/gsbiz/fe71628d-88dd-43de-b5ae-5d8710cbbd12
232,Tolaj Bauten- und Korrosionsschutz,Europaring 35 26389  Wilhelmshaven-Neuende,info@tolaj-gmbh.de,(04421) 4 82 99 81,https://www.gelbeseiten.de/gsbiz/e8c35d80-1e6e-4fe2-be74-dd958028471f
233,Faßl Rainer,Bavariastr. 3 97232  Giebelstadt,,,https://www.gelbeseiten.de/gsbiz/5b3225bb-ed36-4a19-99d2-1b2a5f3c6ead
234,HPM-Stahltechnik GmbH,Binger Landstr. 13-15 55569  Monzingen,info@hpm-stahltechnik.de,(06751) 9 39 60,https://www.gelbeseiten.de/gsbiz/6a7840dc-e977-4f8b-8ab0-cba48b257881
235,Kraske Thomas Strahlerei-Schlosserei,Dorfstr. 1 04938  Langennaundorf,tkraske@t-online.de,(035365) 85 84,https://www.gelbeseiten.de/gsbiz/ed49cb86-69c3-4b48-98d8-095aba7b7b59
236,Strahlmaxx,Marie-Curie-Str. 2A 27283  Verden-Eitze,,(04231) 95 27 50,https://www.gelbeseiten.de/gsbiz/c455c040-d3d6-4b40-bd92-4736df6fc1c5
237,Flammarena GmbH,Kapellenweg 13 63589  Linsengericht-Großenhausen,susi@flammarena.de,(06051) 9 67 50 02,https://www.gelbeseiten.de/gsbiz/edd811a1-5f7b-454d-844d-6e3f9bf40731
238,A. R. D. KUGELSTRAHLTECHNIK GmbH & Co. KG,Niederrheinische Str. 17 35260  Stadtallendorf,info@ard-kugelstrahltechnik.de,(06428) 4 44 49 94,https://www.gelbeseiten.de/gsbiz/90c2e407-a900-4f2a-b7a7-52f3c9a4f93c
239,Brisko,Kurze Wanne 2 38159  Vechelde-Wedtlenstedt,,(05302) 80 55 80,https://www.gelbeseiten.de/gsbiz/cf1a0466-e566-49f8-bb2d-46cc1f6cc091
240,Buschkönig GmbH Sand- und Kugelstrahlerei,Einsteinstr. 15 87616  Marktoberdorf-Geisenried,,(08342) 4 22 85,https://www.gelbeseiten.de/gsbiz/5ab5ed66-1b10-4300-ba81-7ff15e510157
241,Custom Cars & Bikes GmbH,Benzstr. 19 64807  Dieburg,info@ccb-gmbh.de,(06071) 54 99,https://www.gelbeseiten.de/gsbiz/1ef60aca-1342-4580-b9e1-c2a36132c86f
242,Dienst & Sohn GmbH,Konrad-Adenauer-Str. 9 65232  Taunusstein,me.manueldienst-malermeister@t-online.de,(06128) 4 30 71,https://www.gelbeseiten.de/gsbiz/5f5ab7de-da48-4b3e-acb7-ff5fa3bf7c42
243,Grommes GmbH,Werkstr. 3 31789  Hameln-Klein Berkel,,(05151) 6 52 83,https://www.gelbeseiten.de/gsbiz/b72cf6c5-ff42-40d2-8365-3d2fe9580e2b
244,Hoffmann Klaus,Industriestr. 4 64331  Weiterstadt,info@das-orange-haus.de,(06151) 89 34 03,https://www.gelbeseiten.de/gsbiz/0b5725fc-50b6-4c7b-810d-1df1b8375a1b
245,Humberg Ralf,Stevern 76 48301  Nottuln-Stevern,,(02502) 83 27,https://www.gelbeseiten.de/gsbiz/cc57b254-6ea8-4aa9-9c9b-24002e836ded
246,Jürgens K.-H. Sand- u. Feinstrahltechnik GmbH,Walter-von-Selve-Str. 7 31789  Hameln-Gewerbegebiet Süd,,(05151) 94 15 00,https://www.gelbeseiten.de/gsbiz/7dc1bed7-bade-4b24-a410-c08927205c5b
247,Kühnemund Draht- und Metallwaren GmbH,Oberdorfstr. 93 67580  Hamm am Rhein,info@kuehnemund.de,(06246) 2 21,https://www.gelbeseiten.de/gsbiz/634618d8-ed35-4106-9d2f-6590c6120e04
248,Loosen,Matthias-Erzberger-Str. 8-18 55411  Bingen,info@loosen-fahrzeugbau.de,(06721) 1 54 60,https://www.gelbeseiten.de/gsbiz/67656476-29d2-47a5-a67c-b355e94d2a00
