Nr,Name,Address,Email,Telefon,Web
128,Ullrich Anlagenbau GmbH & Co. KG,Im Siepen 38 58313  Herdecke,,(02330) 6 06 17-0,https://www.gelbeseiten.de/gsbiz/512148ab-6a57-4fad-96b7-a3bcc758502d
129,Wenzel Elektro- und Schalt- Anlagenbau GmbH,Kantstr. 10 44867  Bochum-Westenfeld,,(02327) 9 91 39 33,https://www.gelbeseiten.de/gsbiz/9a35594f-d880-4340-8662-1c48f089dc3b
130,Meyer-Luhdorf R.-P.,Frankfurter Str. 82B 15907  Lübben (Spreewald),buero-luebben@naturdurchtechnik.de,(03546) 81 05,https://www.gelbeseiten.de/gsbiz/9d552f1f-6f1a-47a3-9414-4bc4dbbd92db
131,Meyer-Luhdorf R.-P.,Frankfurter Str. 82B 15907  Lübben (Spreewald),buero-luebben@naturdurchtechnik.de,(03546) 81 05,https://www.gelbeseiten.de/gsbiz/9d552f1f-6f1a-47a3-9414-4bc4dbbd92db
132,CA Anlagentechnik,Ludwig-Richter-Str. 7 42329  Wuppertal-Vohwinkel,info@ca-anlagentechnik.com,(0202) 42 96 88 01,https://www.gelbeseiten.de/gsbiz/9c485fd7-5fdd-4522-b5a6-2f076266005c
133,Koll Anlagenbau GmbH & Co. KG,Schachtstr. 21 59379  Selm,,(02592) 97 85 78,https://www.gelbeseiten.de/gsbiz/321cecdb-cd33-4044-885d-f48781587aeb
134,GFA Gesellschaft für Anlagenbau GmbH,Ludwig-Erhard-Ring 11 15827  Blankenfelde-Mahlow,,(033708) 93 38-0,https://www.gelbeseiten.de/gsbiz/f86f1c00-8c0f-4645-b83e-c1011ec691b5
135,Konrad Anlagenbau GmbH,Goetenkamp 17 22927  Großhansdorf,,(04102) 6 71 80,https://www.gelbeseiten.de/gsbiz/ecf1a24a-a4d5-4246-adbd-3f1645bf6bf7
136,Peinemann + Sohn GmbH & Co. KG,Hemelinger Hafendamm 3133 28309  Bremen-Hemelingen,kontakt@peinemann.de,(0421) 43 56 60,https://www.gelbeseiten.de/gsbiz/3f2f1ead-fe0f-42a1-86a5-814ad36e93f0
137,BEAB Brandenburg/H.Engineering & Anlagenbau GmbH,Carl-Reichstein-Str. 1 14770  Brandenburg an der Havel-Altstadt,,(03381) 32 39-0,https://www.gelbeseiten.de/gsbiz/8d0f413b-3353-417c-877e-725ec1b8f371
138,Hallwachs Anlagenbau GmbH Brandenburg an der Havel,Spittastr. 17 14770  Brandenburg an der Havel-Altstadt,,(03381) 80 08 30,https://www.gelbeseiten.de/gsbiz/2bb636e2-f5eb-4f54-8d1c-10810d8d4f09
139,AMAS-Anlagenbau GmbH,Am Alten Postweg 6 19294  Neu Kaliß,,(038758) 3 01-0,https://www.gelbeseiten.de/gsbiz/f4cf3041-7c08-4b21-ad43-ce356d8f4099
140,Anlagenbau Gelting GmbH,Norderholm 11 24395  Gelting,,(04643) 18 54 51,https://www.gelbeseiten.de/gsbiz/2639a19d-111f-404f-9517-78143477f8f5
141,Anlagenbau Sandersleben GmbH,Eislebener Str. 16 06456  Arnstein-Sandersleben,info@anlagenbau-sandersleben.de,(034785) 6 02-00,https://www.gelbeseiten.de/gsbiz/4379309f-b4df-4e86-8c5e-afadea269034
142,K'Ox AG Anlagenbau,Stadthausbrücke 1-3 20355  Hamburg-Neustadt,,(040) 3 76 44-7 21,https://www.gelbeseiten.de/gsbiz/4acab701-e849-40bf-a19c-289af596bfaa
143,LTA Anlagentechnik GmbH,Str. der DSF 52 19071  Brüsewitz,,(038874) 50-0,https://www.gelbeseiten.de/gsbiz/b94891dd-3506-46e2-acf5-2bd352e7cd12
144,Mancon Anlagentechnik GmbH,Hauptstr. 45 22941  Hammoor,,(040) 78 10 21 35,https://www.gelbeseiten.de/gsbiz/e2c0fc1a-33cc-41f5-a489-c4617a31aaa5
145,Mechanic Anlagenbau GmbH,Borsigstr. 1 26607  Aurich-Sandhorst,,(04941) 97 94-0,https://www.gelbeseiten.de/gsbiz/f68e066e-864a-4c92-a4bc-043db4fc43d3
146,Pleus Anlagenbau GmbH,Osloer Str. 12 49377  Vechta,,(04441) 89 22-0,https://www.gelbeseiten.de/gsbiz/dbcc841b-baed-4fea-ab9a-fc6f6cc76c32
147,Quast Anlagentechnik GmbH,Stich 26 52249  Eschweiler-Stich,,(02403) 8 79 55-0,https://www.gelbeseiten.de/gsbiz/8cc5fac6-105b-433b-a51b-e12954ac1017
148,Rafflenbeul Anlagenbau GmbH,Voltastr. 5 63225  Langen-Industriegebiet,Rafflenbeul@envisolve.com,(06103) 3 72 72 00,https://www.gelbeseiten.de/gsbiz/e9b3da3e-1b47-48e0-a388-1f766b664b47
149,Schütze Anlagenbau GmbH,Belziger Chaussee 21 06886  Lutherstadt Wittenberg,,(03491) 66 60 44,https://www.gelbeseiten.de/gsbiz/bf22ceef-e96a-4e76-94b2-370f74872165
150,Vemag Anlagenbau GmbH,Karoline-Herschel-Str. 2 27283  Verden-Eitze,,(04231) 7 77-7,https://www.gelbeseiten.de/gsbiz/eaf58531-0f69-479b-823f-d9806a9229d0
151,Anlagentechnik Naethbohm GmbH,Ratzeburger Str. 31 23843  Bad Oldesloe,,(04531) 8 80 79 64,https://www.gelbeseiten.de/gsbiz/6b84a8e9-bf7d-4bfd-ac8a-83819fbe5cf7
152,Anlagentechnik Nord GmbH,Rehrhofer Weg 7 21388  Soderstorf-Schwindebeck,,(04132) 93 20 46,https://www.gelbeseiten.de/gsbiz/64d576b5-81b1-4249-b886-018f74317094
153,atea Anlagentechnik GmbH,Erlenhofstr. 1 56235  Ransbach-Baumbach,info@atea-anlagentechnik.de,(02623) 9 70 80,https://www.gelbeseiten.de/gsbiz/f5f252db-8b8f-45df-8a39-ee7634fef607
154,Buckstay GmbH Anlagenbau,Planckstr. 13 22765  Hamburg-Ottensen,,(040) 82 29 77 95,https://www.gelbeseiten.de/gsbiz/cdfc2138-c432-4146-a8a8-dfbc93d2cf76
155,Cryotec Anlagenbau GmbH,Dresdener Str. 76 04808  Wurzen,,(03425) 89 65-0,https://www.gelbeseiten.de/gsbiz/39b278be-aa2f-43f2-8ae7-62be56bcda20
156,DBK Anlagentechnik GmbH,Daimlerstr. 8 48477  Hörstel,info@dbk-gmbh.de,(05459) 80 27-3,https://www.gelbeseiten.de/gsbiz/35c7eeda-ce30-4c7b-8daf-9d33e541fee6
157,etha Anlagenbau GmbH,Hauptstr. 10 97286  Winterhausen,,(09333) 90 22 06,https://www.gelbeseiten.de/gsbiz/5bca4ca4-9d31-4327-90e9-7755fd2b8ee7
158,Franke Anlagentechnik GmbH,Gärtnerweg 2F 04703  Leisnig,,(034321) 62 46-0,https://www.gelbeseiten.de/gsbiz/733bb769-aebc-4504-9824-fdfb705fcf23
159,Gerasch Anlagenbau GmbH,Kinzigstr. 4 76646  Bruchsal,,(07251) 7 24 82 10,https://www.gelbeseiten.de/gsbiz/ebdf8d83-0bf8-451a-aa46-5df98147832d
160,Hess Anlagenbau UG,Brunnenstr. 4 64760  Oberzent-Hinterbach,info@hess-anlagenbau.de,(06068) 7 59 96 86,https://www.gelbeseiten.de/gsbiz/4817e6d7-13da-4989-aa96-000c5d79b47c
161,IRM-Anlagenbau GmbH,Schlinckstr. 1 21107  Hamburg-Wilhelmsburg,,(040) 75 66 68 87,https://www.gelbeseiten.de/gsbiz/0f5d79a0-dc5b-4217-ade3-dd6ec9dee5fc
162,MERK Anlagentechnik GmbH,Zaberfelder Str. 82 74374  Zaberfeld-Leonbronn,,(07046) 88 48 48,https://www.gelbeseiten.de/gsbiz/8c49ca35-8b82-4408-8cee-8dc9d076b1dc
163,Miede Anlagenbau GmbH,Lornsenstr. 63 24105  Kiel-Brunswik,,(0431) 9 82 67 70,https://www.gelbeseiten.de/gsbiz/89864c85-a991-4ea7-898c-28a4645532d8
164,Nest Anlagenbau GmbH,Hollich 79 48565  Steinfurt-Burgsteinfurt,,(02551) 91 95 54-0,https://www.gelbeseiten.de/gsbiz/32a9c7e2-ad76-486c-a3c7-00f979914884
165,nrw Anlagentechnik GmbH,Wankelstr. 3 41836  Hückelhoven-Baal,,(02433) 5 25 28 44,https://www.gelbeseiten.de/gsbiz/f34653de-223f-4159-b338-097a3c19d28d
166,REMA Anlagenbau GmbH,Rudolf-Diesel-Weg 26 23879  Mölln,,(04542) 82 91-0,https://www.gelbeseiten.de/gsbiz/3ff30181-1a5e-4475-a7b6-b8113271bad9
167,RIBE Anlagentechnik GmbH,Industriestr. 20 91126  Rednitzhembach,,(09122) 87 17 20,https://www.gelbeseiten.de/gsbiz/92b7173c-069d-4bc2-92f6-85a20771e1d2
168,Rohde - Anlagenbau GmbH,Thüringer Str. 22 37269  Eschwege,info@rohde-industriemontagen.de,(05651) 1 05 79,https://www.gelbeseiten.de/gsbiz/9d4eb20e-5a78-43f0-a7d3-883bb0bf72d5
169,SAT Anlagentechnik GmbH,Kaddenbusch 21 25578  Dägeling,,(04821) 90 00-0,https://www.gelbeseiten.de/gsbiz/e4a2e9fb-6ce9-4b89-9d33-4067486ec9f8
170,Doubaras GmbH,Kölner Landstr. 241 40591  Düsseldorf-Wersten,buero@doubaras.de,(0211) 31 27 12,https://www.gelbeseiten.de/gsbiz/8ba08ccc-1283-41a1-aee7-82b9bc19836d
171,Derwig Anlagentechnik Anlagentechnik,Hauptstr. 39 37671  Höxter-Ovenhausen,,(05278) 3 83,https://www.gelbeseiten.de/gsbiz/92e75a23-e39c-443d-ad8b-fb2574fe66e2
172,Henn GmbH Anlagentechnik,Eiffestr. 422-424 20537  Hamburg-Hamm,,(040) 25 40 56-12,https://www.gelbeseiten.de/gsbiz/c11dfe39-45c2-441e-84d1-c0f481010a43
173,Korp GmbH Anlagenbau,Hafenbahnstr. 6A 70327  Stuttgart-Untertürkheim,,(0711) 9 18 39 18,https://www.gelbeseiten.de/gsbiz/f918c94f-e40b-47c9-9fad-5aa8efddc081
174,Leuteritz Anlagenbau GmbH,Blumroda-Park 04552  Borna Stadt-Thräna,,(034343) 9 18 81,https://www.gelbeseiten.de/gsbiz/6af9434a-edae-467a-8015-c7af2e1eeb76
175,ESO Anlagenbau GmbH,04758  Oschatz,,(03435) 62 13 27,https://www.gelbeseiten.de/gsbiz/ceaebc29-d9ca-47e0-be49-e4ea117bc4c5
176,HEROS Anlagenbau GmbH,Neue Schichtstr. 10 09366  Niederdorf,,(037296) 9 27 94-0,https://www.gelbeseiten.de/gsbiz/75052c36-b361-430e-ac7e-7dcf6cb1e8f4
177,Keck Harald Anlagenbau,Höhenstr. 5 97437  Haßfurt-Sylbach,,(09521) 61 09 38,https://www.gelbeseiten.de/gsbiz/9784d40f-eeb4-4c53-84b9-a84ba45dd653
178,LAB Anlagenbau GmbH,Dorfstr. 59 17209  Priborn,,(039923) 7 19 55,https://www.gelbeseiten.de/gsbiz/81559c8a-981a-4c9d-9956-23a720ee272b
179,LAB Anlagenbau GmbH,Dorfstr. 59 17209  Priborn,,,https://www.gelbeseiten.de/gsbiz/4c570f27-6933-4c29-8005-1ea7d579859a
180,Mecklenburg Christoph Anlagenbau,Handweg 46A 21077  Hamburg-Marmstorf,,(0162) 5 43 21 83,https://www.gelbeseiten.de/gsbiz/74a6ba1a-67c8-48a7-abf2-4417861f3933
181,RB Abwasseranlagen Ralf Brack,Zum Kamp 7 19071  Dalberg-Wendelstorf,ralfbrackabwasseranlagenbau@web.de,(038871) 5 73 30,https://www.gelbeseiten.de/gsbiz/5cb5fc36-7a93-4dec-92c8-8946fafee2ba
182,Westa-Anlagenbau GmbH,Auf'm Wasem 8 56751  Polch,westa-polch@t-online.de,(02654) 96 28 60,https://www.gelbeseiten.de/gsbiz/279470ad-7d38-4624-a7d4-23be97c675b7
183,Oschatz GmbH Maschinen- und Anlagenbau Energie und Umwelttechnik,Westendhof 10-12 45143  Essen-Westviertel,,(0201) 18 02-0,https://www.gelbeseiten.de/gsbiz/7e4708b1-650b-49e8-bfed-a8e4403050fc
184,Braun Anlagenbau GmbH,Axiener Str. 1 06925  Annaburg-Prettin,,(035386) 61 83 70,https://www.gelbeseiten.de/gsbiz/a758c0bd-4709-4b2a-983e-e929e8413383
185,Rohwer Anlagenbau Personalleasing,Nordrade 1 24819  Todenbüttel,,(04874) 14 61,https://www.gelbeseiten.de/gsbiz/5b40c13a-b185-4388-93c4-495f620d9da3
186,Behrendt  GmbH,Alsenstr. 28c 14109  Berlin-Zehlendorf,info@behrendt-galabau.de,(030) 8 05 30 91,https://www.gelbeseiten.de/gsbiz/78788b22-5652-426e-bce5-53ac25eedcee
187,Anlagenbau Jochen Staudenmayer,Hauptstr. 8 73098  Rechberghausen,,(07161) 50 26 77,https://www.gelbeseiten.de/gsbiz/9486a4f3-7c8e-45ca-98d2-4eba30e42089
188,Anlagentechnik und Montagebau,Kronskamp 9 23866  Nahe,,(04535) 51 52 07,https://www.gelbeseiten.de/gsbiz/8cac0d98-696e-4221-ad66-368cd2eafded
189,Bork Matthias Anlagenmechaniker,Neuenrade 9 24113  Kiel-Hassee,,(0431) 2 60 79 21,https://www.gelbeseiten.de/gsbiz/faf4979a-f3b7-4eef-b477-e9c046121e3a
190,ESO Anlagenbau GmbH,Bahnhofstr. 16A 04779  Wermsdorf-Mahlis,,(034364) 88 89 27,https://www.gelbeseiten.de/gsbiz/f8503542-4258-484a-969d-ab99d3ac87a6
191,HL-Anlagentechnik GmbH,Daimlerstr. 8 48231  Warendorf-Freckenhorst,,(02581) 78 58 22,https://www.gelbeseiten.de/gsbiz/74fd13f8-e7b5-4b77-aded-d5537d669a80
192,Judtka Anlagenbau GmbH,Westerstr. 1 25715  Dingen,,,https://www.gelbeseiten.de/gsbiz/b183e390-625f-41a0-93f0-2e82e48cf17a
193,Judtka Anlagenbau GmbH,Westerstr. 1 25715  Dingen,,(04855) 9 94,https://www.gelbeseiten.de/gsbiz/2737f298-5dec-403a-8288-6a81c2bc8a7d
194,Komesker Anlagenbau GmbH,Hans-Philipp-Str. 1 17268  Templin,,(03987) 40 16 19-0,https://www.gelbeseiten.de/gsbiz/2efdf6fb-e6e5-452d-be77-8e6b70c1f732
195,LTA Anlagentechnik GmbH,Plauer Str. 1F 19395  Plau am See-Klebe,,(038735) 4 16 71,https://www.gelbeseiten.de/gsbiz/fd877960-a7da-46dd-8c92-6dd7653e2e9e
196,Meri Anlagentechnik GmbH,Levelingstr. 18 81673  München-Berg am Laim,,(089) 59 33 44,https://www.gelbeseiten.de/gsbiz/9a191395-800e-42ae-bfc3-9d9b98ad2acb
197,Metz Anlagentechnik GmbH,Pfarrhofgasse 2 93309  Kelheim,,(09441) 20 01-0,https://www.gelbeseiten.de/gsbiz/e18623fb-b4c0-4b77-ae1b-38fcab48e8ad
198,MRG-Anlagenbau-GmbH,Am Mittelberg 9A 51375  Leverkusen-Schlebusch,,(0214) 2 06 83 10,https://www.gelbeseiten.de/gsbiz/707a7766-c452-4fd1-8961-6b3b8ce2f329
199,RANA Anlagenbau GmbH,Am Nordglacis 69 46483  Wesel,,(0281) 1 64 02 34,https://www.gelbeseiten.de/gsbiz/5e50ba76-ed24-4bc9-998a-9d7c40ecf362
200,Walter Rak Anlagenbau,Karl-Preis-Platz 2 81671  München-Ramersdorf,,(0172) 9 27 33 07,https://www.gelbeseiten.de/gsbiz/0902ea18-8f90-458b-9522-84f20556556f
201,LHAT Anlagentechnik Lars Harm,Fredesdorfer Str. 5 23826  Todesfelde,,(04558) 9 81 39 00-0,https://www.gelbeseiten.de/gsbiz/d888d288-76db-4de2-9c81-2dc5a4d6bacf
202,Fa. Bernd Richter Inh. Brigitte Richter Sanitär- und Heizungsinstallation,Königsbrücker Landstr. 16 01109  Dresden-Klotzsche,b.richter@klempnerei-richter.de,(0351) 8 80 65 36,https://www.gelbeseiten.de/gsbiz/83e3e076-fc2d-499e-a46b-94a4c624d35c
203,Anlagenbau Trost GmbH,Auf dem Zieche 9 99428  Niederzimmern,info@anlagenbau-trost.de,(036203) 7 40-0,https://www.gelbeseiten.de/gsbiz/aa4027c9-7b12-4ef4-89bc-bc73f6a24900
204,Elektro Koppen,Brinkstr. 31 46149  Oberhausen-Buschhausen,info@elektro-koppen.com,(0208) 9 94 96-0,https://www.gelbeseiten.de/gsbiz/241c772e-ea5d-4e77-a964-9705dcd1d551
205,Zirngibl Haustechnik GmbH,Hermann-Geib-Str. 18 93053  Regensburg-Galgenberg,info@zirngibl.com,(0941) 7 87 72-0,https://www.gelbeseiten.de/gsbiz/f54dad8f-5665-472b-8da9-c1b4306e8f1a
206,Eickhoff,An den Höfen 15c 46569  Hünxe-Bruckhausen,info@kaelte-klima-eickhoff.de,(02064) 6 06 06 70,https://www.gelbeseiten.de/gsbiz/98f1b86f-8d34-4ddf-b9f8-4c5caea699eb
207,Fa. Bernd Richter Inh. Brigitte Richter Sanitär- und Heizungsinstallation,Königsbrücker Landstr. 16 01109  Dresden-Klotzsche,b.richter@klempnerei-richter.de,(0351) 8 80 65 36,https://www.gelbeseiten.de/gsbiz/83e3e076-fc2d-499e-a46b-94a4c624d35c
208,EMR Technologies GmbH,Colditzstr. 33 12099  Berlin-Tempelhof,,(030) 76 72 43 47,https://www.gelbeseiten.de/gsbiz/ada3bb7f-d678-480b-9e2a-bd9c26214269
209,Allround Sportbodensysteme GmbH,Kastanienallee 25 13158  Berlin-Rosenthal,sportbodensysteme@t-online.de,(030) 7 71 93 35,https://www.gelbeseiten.de/gsbiz/e316d153-17ca-449e-b40b-02323bbe6e8f
210,Müller Anlagenbau GmbH        Madelungen,Solvay-Str. 2 99826  Mihla-Buchenau,,(036924) 4 20 30,https://www.gelbeseiten.de/gsbiz/74e9dce2-e7bf-4d3d-88b6-5020d3342fbd
211,Frech Oskar GmbH + Co. KG,Schorndorfer Str. 32 73614  Schorndorf-Weiler,,(07181) 7 02-0,https://www.gelbeseiten.de/gsbiz/14b57d79-888b-4f86-b0d7-ea0a95c2e8ec
212,Bobzien K. Kläranlagenbau,Stavenerstr. 25 17034  Neubrandenburg-Ihlenfelder Vorstadt,k.bobzien-nb@t-online.de,(0395) 4 22 66 56,https://www.gelbeseiten.de/gsbiz/5ef3241b-5927-4865-851b-976a4f5d8c58
213,PLA Pumpen- u. Anlagenbau GmbH,Leibnizstr. 3 24568  Kaltenkirchen,,(04191) 9 53 38-0,https://www.gelbeseiten.de/gsbiz/1035acc0-9456-4b2a-a164-f95c5cd9636a
214,Hopf GmbH,Ritter-von-Eitzenberger-Str. 4 95448  Bayreuth-Industriegebiet,info@hopf-bt.de,(0921) 7 99 96-0,https://www.gelbeseiten.de/gsbiz/846c5a47-bf95-4b5c-99cc-9d6fa0f6f3cb
215,Zitec Industrietechnik GmbH,Stuttgarter Str. 12 75179  Pforzheim-Wilferdinger Höhe,,(07231) 35 80 94,https://www.gelbeseiten.de/gsbiz/b6759468-ea11-41c3-a423-1c060712e5db
216,Eggersmann Anlagenbau Concept GmbH,Carl-Zeiss-Str. 8A 32549  Bad Oeynhausen-Wulferdingsen,info@f-e.de,(05734) 66 90-0,https://www.gelbeseiten.de/gsbiz/bb08b09d-d17f-4520-9248-dea5c355d419
217,Andreas Schmid Anlagentechnik GmbH,Liebigstr. 5 84544  Aschau a. Inn-Werk,kontakt@schmid-anlagentechnik.de,(08638) 8 88 01-0,https://www.gelbeseiten.de/gsbiz/16168ebc-8b0c-4a9a-850c-290bb3180a13
218,Anlagenbau Klaus Pohl GmbH,Feldstr. 10 23858  Reinfeld (Holstein),,(04533) 70 03-0,https://www.gelbeseiten.de/gsbiz/e1a6e964-06a1-4580-8d2c-21fc3536cc95
219,Both Steinke Anlagentechnik Andreas,Hauptstr. 18 18233  Jörnstorf-Dorf Jörnstorf,,(038294) 1 45 34,https://www.gelbeseiten.de/gsbiz/f73fb135-23b2-4d4c-8654-4d7cee44c991
220,DCA Deckert Anlagenbau GmbH,Theodor-Marwitz-Str. 7 21337  Lüneburg-Neu Hagen,,(04131) 30 23-0,https://www.gelbeseiten.de/gsbiz/a5a8a678-2bb0-436c-bcf7-3ca0fca4958b
221,Jeromin Elektromaschinen und Anlagenbau,Friedrichstr. 16 25813  Husum,,(04841) 49 70,https://www.gelbeseiten.de/gsbiz/e1b96e26-ed7e-4ca1-816a-9780eed7a950
222,KWT Hydro Anlagenbau GmbH,Würmtalstr. 11 75181  Pforzheim-Würm,info@kwt-hydro.de,(07231) 6 26 97,https://www.gelbeseiten.de/gsbiz/7426c249-fb9f-4114-a62b-5dfddbde50e5
223,Metall- und Anlagenbau GmbH,Nordring 1 19073  Wittenförden,,,https://www.gelbeseiten.de/gsbiz/c7f90df2-4b37-4de8-bcdc-e00d08aa5bbe
224,Metall- und Anlagenbau GmbH,Nordring 1 19073  Wittenförden,,(0385) 64 10 57 41,https://www.gelbeseiten.de/gsbiz/1f011817-40d0-47ee-a10c-20e8adeb8596
225,Metall- und Anlagenbau GmbH,Nordring 1 19073  Wittenförden,,(0385) 64 10 57 41,https://www.gelbeseiten.de/gsbiz/1f011817-40d0-47ee-a10c-20e8adeb8596
226,Laatz Volker Anlagenbau / Verfahrenstechnik,An der Barnitz 3 23843  Bad Oldesloe,,(04531) 80 17 97,https://www.gelbeseiten.de/gsbiz/6de997d4-145d-4b0a-a6e9-c62c864a2a5c
227,Ludwig Technischer Anlagenbau GmbH,An der Harth 10 04416  Markkleeberg,l.ta@ludwig-anlagenbau.de,(0341) 3 50 11-0,https://www.gelbeseiten.de/gsbiz/3ea40d47-c3f7-4012-9e29-3bf0627b1b15
228,TAB Technologie u. AnlagenBau,18069  Rostock,,(0381) 1 21 82 37-0,https://www.gelbeseiten.de/gsbiz/5225021e-7b9e-4c17-98c0-b31e97876931
229,100 Pro Personal,Lohengrinstr. 3 47533  Kleve,info@100pro-personal.de,(02821) 71 93 40,https://www.gelbeseiten.de/gsbiz/cf3b559b-a1f3-4890-b43e-306ea896a324
230,Anlagentechnik GmbH Christoph Petters,Rondorfer Str. 32 50354  Hürth,,02233 6 34 43,https://www.gelbeseiten.de/gsbiz/cb9509c6-d7be-486a-893c-622a4cddd0ec
231,Bertrandt Services GmbH Maschinen-und Anlagenbau,Louis-Bleriot-Str. 4 12487  Berlin-Johannisthal,,(030) 6 32 22 49-0,https://www.gelbeseiten.de/gsbiz/11c67391-72e0-4be2-af9e-cf97073fc69c
232,HF Biotec GmbH,Volmerstr. 9A 12489  Berlin-Adlershof,,(030) 85 74 44 93-70,https://www.gelbeseiten.de/gsbiz/07927e40-57bb-4023-804f-8ac10b84257d
233,Arens Anlagenbau GmbH Theodor,Heinrich-Schoormann-Weg 1 31789  Hameln-Südstadt,,(05151) 9 57 78 70,https://www.gelbeseiten.de/gsbiz/baf5dc86-73b2-4446-944c-c38d1fea7630
234,Gesellschaft für Anlagenbau mbH,Schatzbogen 86 81829  München-Trudering,,(089) 3 60 35 23-0,https://www.gelbeseiten.de/gsbiz/2664ceae-5e15-40eb-8975-19e5272f9242
235,J. Christof Anlagenbau GmbH,Mühlstr. 88 63768  Hösbach,,(06021) 62 97 50,https://www.gelbeseiten.de/gsbiz/3d3bb170-bb34-4220-80cc-2431f3b0847d
236,Klein Wolfgang Elektrotechnik Anlagenbau,Alte Lüneburger Str. 26 21442  Toppenstedt,,(04173) 51 12 79,https://www.gelbeseiten.de/gsbiz/d0029f71-38fc-43c8-b13c-061753a07ac0
237,Gerald Estel Anlagenmontagen & Schweißtechnik e.K.,Wackenbergstr. 84-88 13156  Berlin-Niederschönhausen,,(030) 47 48 91 68,https://www.gelbeseiten.de/gsbiz/c4467669-aa3e-464a-a602-ca474f6c5f85
238,"RICHTSEN Elektro, Maschinen- & Anlagentechnik",Raiffeisenstr. 3 24986  Mittelangeln-Satrup,,(0163) 3 39 64 96,https://www.gelbeseiten.de/gsbiz/6f4c42c0-159d-4782-ae75-f2f2f478a64e
239,SolarTrack Anlagenbau GmbH Reinhard Miels,Kruppstr. 10 23560  Lübeck-Moisling,,(0172) 1 65 24 72,https://www.gelbeseiten.de/gsbiz/0e55c05c-5c77-44fe-86b4-652e568ccbc3
240,Ausführung & Planung von Elektroinstallationen aller Art Töller & Steprath,Klörenstr. 5 46045  Oberhausen-Styrum,info@toeller-steprath.de,(0208) 8 20 26-0,https://www.gelbeseiten.de/gsbiz/29e7cb41-504d-4640-9a87-5eebfb5faaa0
241,DSD Streicher Anlagenbau GmbH,Industriepark Straße A 6 39245  Gommern,,(039200) 65-0,https://www.gelbeseiten.de/gsbiz/f8108363-64b6-4009-bb84-15438ce11448
242,Inab Industrie-Anlagenbau GmbH,Scheffelstr. 18 69120  Heidelberg-Neuenheim,,(06221) 45 70-0,https://www.gelbeseiten.de/gsbiz/e68be991-73e8-4790-b4c3-b209f4054ae6
243,Volterra Mobilfunkbau UG (haftungsbeschränkt) & Co.KG,Debenzer Str. 17 12683  Berlin-Biesdorf,,(030) 12 03 58 67,https://www.gelbeseiten.de/gsbiz/34fd5a6b-38a0-4c14-b8a6-7ae79d0a8645
244,IB Verfahrens- und Anlagentechnik,Flensburger Str. 11 32760  Detmold-Diestelbruch,,(05231) 91 93-0,https://www.gelbeseiten.de/gsbiz/86bde58a-4f7e-4520-a74b-b1c3248dc361
245,J. Hansen Anlagenbau + Service,Nippoldstr. 117 21107  Hamburg-Wilhelmsburg,,(040) 75 60 29 75,https://www.gelbeseiten.de/gsbiz/01bdf0e9-5df4-48c7-8da0-9add56b2504d
246,Metall- und Anlagenbau Buchholz,Ernst-Thälmann-Str. 2A 17321  Löcknitz,,(0172) 1 88 34 69,https://www.gelbeseiten.de/gsbiz/7fb81195-4b3e-446f-b3ab-0bb1abafa859
247,MH-Anlagentechnik Nord GmbH,Holstenstr. 1 24641  Sievershütten,,(04194) 98 08 30,https://www.gelbeseiten.de/gsbiz/92727c24-f307-4bc3-b03c-629fceae43b7
248,Nordd. Rohr- u. Anlagenbau,Schleswiger Chaussee 91 24768  Rendsburg,,(04331) 4 36 02 10,https://www.gelbeseiten.de/gsbiz/7fff6010-01d9-4dbd-a287-98a4b3775218
249,Reinraumtechnik Ulm GmbH Anlagenbau,Maybachstr. 7 89079  Ulm-Donautal,,(0731) 17 62 56-0,https://www.gelbeseiten.de/gsbiz/598b07ef-ad2c-4d12-95c5-87d42c6c7c38
250,"Staudenmayer Benno, Werner",Hauptstr. 8 73098  Rechberghausen,,(07161) 5 17 96,https://www.gelbeseiten.de/gsbiz/13cc47ba-7d1b-43cd-b2d1-2c2474367d71
251,Verfahrenstechnik- und Anlagenbau GmbH,August-Bebel-Str. 6 06369  Großbadegast,,(03496) 21 20 71,https://www.gelbeseiten.de/gsbiz/204feabc-2583-418e-947c-4ed5b06e0e01
252,I.S.T. Molchtechnik GmbH Anlagenbau,Schierenberg 74 22145  Hamburg-Rahlstedt,,(040) 67 99 47-0,https://www.gelbeseiten.de/gsbiz/2aa7ae1e-9c61-4348-8ad4-0104b8c89a53
253,Essener Sportbund e.V. Bauabteilung des Essener Sportbundes e.V. Sportvereine,Steeler Str. 38 45127  Essen-Stadtkern,,(0201) 86 63 66-0,https://www.gelbeseiten.de/gsbiz/f5b4609f-4611-46db-ae74-68bde564cb3c
254,AVR Anlagenbau & Verschleißtech. Rettenmeier,Brandfeldstr. 2 91614  Mönchsroth,,(09853) 3 85 55-0,https://www.gelbeseiten.de/gsbiz/edf3dcb2-af8a-4ec4-aedf-be296d2f5df8
255,Köhn Anlagentechnik,,,,https://www.gelbeseiten.de/gsbiz/f8d420f8-8b99-4af3-9963-7f8f7758dd58
256,Opdenhövel Industriemontage,Augustastr. 14 47199  Duisburg-Baerl,,(02841) 8 82 74 72,https://www.gelbeseiten.de/gsbiz/8c68e5e9-ba65-4b05-9cdf-00bc525fa4a8
